t_s,er
1609.22,0.1454
1612.71,0.1454
1616.27,0.1454
1619.76,0.1454
1623.25,0.1454
1626.75,0.1454
1630.23,0.1454
1633.72,0.1454
1637.21,0.1454
1640.70,0.1454
1644.41,0.1454
1647.90,0.1454
1651.39,0.1454
1654.88,0.1454
1658.37,0.1454
1661.86,0.1454
1665.35,0.1454
1668.99,0.1454
1672.49,0.1454
1675.97,0.1454
1679.46,0.1454
1682.95,0.1454
1686.44,0.1454
1689.93,0.1454
1693.52,0.1454
1697.01,0.1454
1700.50,0.1454
1703.99,0.1454
1707.48,0.1454
1710.97,0.1454
1714.46,0.1454
1717.95,0.1454
1721.44,0.1454
1724.93,0.1454
1728.42,0.1454
1731.92,0.1454
1735.40,0.1454
1738.90,0.1454
1742.38,0.1454
1745.89,0.1454
1749.38,0.1454
1752.87,0.1454
1756.37,0.1454
1759.85,0.1454
1763.34,0.1454
1766.83,0.1454
1770.34,0.1454
1773.83,0.1454
1777.32,0.1454
1780.81,0.1454
1784.30,0.1454
1787.80,0.1454
1791.28,0.1454
1794.77,0.1454
1798.26,0.1454
1801.75,0.1454
1805.24,0.1454
1808.73,0.1454
1812.22,0.1454
1815.71,0.1454
1819.22,0.1454
1822.71,0.1454
1826.20,0.1454
1829.69,0.1454
1833.18,0.1454
1836.67,0.1454
1840.16,0.1454
1843.65,0.1454
1847.14,0.1454
1850.64,0.1454
1854.12,0.1454
1857.61,0.1454
1861.10,0.1454
1864.59,0.1454
1868.09,0.1454
1871.57,0.1454
1875.06,0.1454
1878.55,0.1454
1882.04,0.1454
1885.53,0.1454
1889.02,0.1454
1892.52,0.1454
1896.03,0.1454
1899.53,0.1454
1903.01,0.1454
1906.50,0.1454
1909.99,0.1454
1913.48,0.1454
1916.97,0.1454
1920.46,0.1454
1923.95,0.1454
1927.44,0.1454
1930.93,0.1454
1934.43,0.1454
1937.91,0.1454
1941.40,0.1454
1944.91,0.1454
1948.38,0.1454
1951.88,0.1454
1955.36,0.1454
1958.85,0.1454
1962.34,0.1454
1965.83,0.1454
1969.32,0.1454
1972.81,0.1454
1976.31,0.1454
1979.79,0.1454
1983.28,0.1454
1986.77,0.1454
1990.26,0.1454
1993.75,0.1454
1997.26,0.1454
2000.75,0.1454
2004.24,0.1454
2007.73,0.1454
2011.23,0.1454
2014.71,0.1454
2018.20,0.1454
2021.76,0.1454
2025.25,0.1454
2028.74,0.1454
2032.27,0.1454
2035.76,0.1454
2039.25,0.1454
2042.74,0.1454
2046.23,0.1454
2049.76,0.1454
2053.25,0.1454
2056.74,0.1454
2060.23,0.1454
2063.72,0.1454
2067.21,0.1454
2070.71,0.1454
2074.27,0.1454
2077.76,0.1454
2081.25,0.1454
2084.74,0.1454
2088.24,0.1454
2091.72,0.1454
2095.21,0.1454
2098.72,0.1454
