t_s,er
921.76,0.5380
925.29,0.5380
928.82,0.5380
932.37,0.5380
935.90,0.5380
939.43,0.5380
942.96,0.5380
946.49,0.5380
950.02,0.5380
953.56,0.5380
957.09,0.5380
960.63,0.5380
964.18,0.5380
967.69,0.5380
971.22,0.5380
974.75,0.5380
978.28,0.5380
981.82,0.5380
985.34,0.5380
988.87,0.5380
992.41,0.5380
995.94,0.5380
999.47,0.5380
1003.01,0.5380
1006.54,0.5380
1010.07,0.5380
1013.61,0.5380
1017.14,0.5380
1020.68,0.5380
1024.23,0.5380
1027.76,0.5380
1031.29,0.5380
1034.82,0.5380
1038.35,0.5380
1041.88,0.5380
1045.42,0.5380
1048.94,0.5380
1052.47,0.5380
1056.02,0.5380
1059.55,0.5380
1063.08,0.5380
1066.62,0.5380
1070.18,0.5380
1073.69,0.5380
1077.22,0.5380
1080.75,0.5380
1084.29,0.5380
1087.81,0.5380
1091.37,0.5380
1094.89,0.5380
1098.42,0.5380
1101.96,0.5380
1105.49,0.5380
1109.02,0.5380
1112.55,0.5380
1116.08,0.5380
1119.62,0.5380
1123.14,0.5380
1126.68,0.5380
1130.21,0.5380
1133.76,0.5380
1137.29,0.5380
1140.82,0.5380
1144.35,0.5380
1147.88,0.5380
1151.42,0.5380
1154.96,0.5380
1158.49,0.5380
1162.02,0.5380
1165.55,0.5380
1169.08,0.5380
1172.62,0.5380
1176.14,0.5380
1179.67,0.5380
1183.21,0.5380
1186.73,0.5380
1190.26,0.5380
1193.80,0.5380
1197.32,0.5380
1200.85,0.5380
1204.38,0.5380
1207.91,0.5380
1211.44,0.5380
1214.97,0.5380
1218.50,0.5380
1222.03,0.5380
1225.56,0.5380
1229.09,0.5380
1232.62,0.5380
1236.16,0.5380
1239.69,0.5380
1243.22,0.5380
1246.75,0.5380
1250.28,0.5380
1253.82,0.5380
1257.34,0.5380
1260.87,0.5380
1264.40,0.5380
1267.93,0.5380
1271.46,0.5380
1274.99,0.5380
1278.53,0.5380
1282.06,0.5380
1285.59,0.5380
1289.12,0.5380
1292.65,0.5380
1296.18,0.5380
1299.71,0.5380
1303.26,0.5380
1306.79,0.5380
1310.32,0.5380
1313.85,0.5380
1317.38,0.5380
1320.91,0.5380
1324.44,0.5380
1327.97,0.5380
1331.50,0.5380
1335.06,0.5380
1338.60,0.5380
1342.13,0.5380
1345.68,0.5380
1349.20,0.5380
1352.73,0.5380
1356.25,0.5380
1359.78,0.5380
1363.33,0.5380
1366.85,0.5380
1370.38,0.5380
1373.90,0.5380
1377.44,0.5380
1380.98,0.5380
1384.51,0.5380
1388.03,0.5380
1391.57,0.5380
1395.10,0.5380
1398.64,0.5380
1402.17,0.5380
1405.70,0.5380
1409.23,0.5380
1412.76,0.5380
1416.31,0.5380
1419.84,0.5380
1423.37,0.5380
1426.90,0.5380
1430.43,0.5380
1433.96,0.5380
1437.49,0.5380
1441.03,0.5380
1444.55,0.5380
1448.08,0.5380
1451.61,0.5380
1455.14,0.5380
1458.68,0.5380
1462.22,0.5380
1465.75,0.5380
1469.28,0.5380
1472.82,0.5380
1476.34,0.5380
1479.87,0.5380
1483.41,0.5380
1486.94,0.5380
1490.48,0.5380
1494.01,0.5380
1497.54,0.5380
1501.07,0.5380
1504.60,0.5380
1508.13,0.5380
1511.68,0.5380
1515.21,0.5380
1518.74,0.5380
1522.27,0.5380
1525.80,0.5380
1529.34,0.5380
1532.87,0.5380
1536.41,0.5380
1539.94,0.5380
1543.47,0.5380
1546.99,0.5380
1550.53,0.5380
1554.07,0.5380
1557.59,0.5380
1561.13,0.5380
1564.65,0.5380
1568.20,0.5380
1571.74,0.5380
1575.27,0.5380
1578.80,0.5380
1582.33,0.5380
1585.86,0.5380
1589.39,0.5380
1592.93,0.5380
1596.45,0.5380
1599.98,0.5380
1603.51,0.5380
1607.04,0.5380
1610.58,0.5380
1614.11,0.5380
1617.64,0.5380
1621.17,0.5380
1624.70,0.5380
1628.23,0.5380
1631.77,0.5380
1635.30,0.5380
1638.82,0.5380
1642.35,0.5380
1645.88,0.5380
1649.42,0.5380
1652.95,0.5380
1656.49,0.5380
1660.02,0.5380
1663.54,0.5380
1667.07,0.5380
1670.60,0.5380
1674.13,0.5380
1677.66,0.5380
1681.19,0.5380
1684.72,0.5380
1688.25,0.5380
1691.79,0.5380
1695.31,0.5380
1698.84,0.5380
1702.37,0.5380
1705.90,0.5380
1709.44,0.5380
1712.96,0.5380
1716.50,0.5380
1720.03,0.5380
1723.55,0.5380
1727.08,0.5380
1730.61,0.5380
1734.15,0.5380
1737.67,0.5380
1741.20,0.5380
1744.74,0.5380
1748.29,0.5380
1751.81,0.5380
1755.34,0.5380
1758.88,0.5380
1762.41,0.5380
1765.94,0.5380
1769.47,0.5380
1773.01,0.5380
1776.53,0.5380
1780.06,0.5380
1783.59,0.5380
1787.12,0.5380
1790.65,0.5380
1794.18,0.5380
1797.71,0.5380
1801.24,0.5380
1804.77,0.5380
1808.30,0.5380
1811.83,0.5380
1815.36,0.5380
1818.89,0.5380
1822.42,0.5380
1825.95,0.5380
1829.48,0.5380
1833.01,0.5380
1836.54,0.5380
1840.07,0.5380
1843.60,0.5380
1847.15,0.5380
1850.66,0.5380
1854.19,0.5380
1857.72,0.5380
1861.25,0.5380
1864.78,0.5380
1868.31,0.5380
1871.84,0.5380
1875.37,0.5380
1878.91,0.5380
1882.43,0.5380
1885.96,0.5380
1889.49,0.5380
1893.02,0.5380
1896.55,0.5380
1900.08,0.5380
1903.62,0.5380
1907.15,0.5380
1910.68,0.5380
1914.21,0.5380
1917.74,0.5380
1921.27,0.5380
1924.84,0.5380
1928.40,0.5380
1931.93,0.5380
1935.46,0.5380
1938.99,0.5380
1942.52,0.5380
1946.07,0.5380
1949.60,0.5380
1953.13,0.5380
1956.66,0.5380
1960.20,0.5380
1963.76,0.5380
1967.29,0.5380
1970.82,0.5380
1974.35,0.5380
1977.88,0.5380
1981.41,0.5380
1984.94,0.5380
1988.47,0.5380
1992.00,0.5380
1995.54,0.5380
1999.06,0.5380
2002.59,0.5380
2006.12,0.5380
2009.65,0.5380
2013.51,0.5380
2017.03,0.5380
2020.56,0.5380
2024.10,0.5380
2027.63,0.5380
2031.16,0.5380
2034.70,0.5380
2038.23,0.5380
2041.77,0.5380
2045.30,0.5380
2048.83,0.5380
2052.36,0.5380
2055.89,0.5380
2059.42,0.5380
2062.95,0.5380
2066.50,0.5380
2070.02,0.5380
2073.56,0.5380
2077.09,0.5380
2080.62,0.5380
2084.15,0.5380
2087.68,0.5380
2091.21,0.5380
2094.74,0.5380
2098.27,0.5380
2101.81,0.5380
2105.33,0.5380
2108.87,0.5380
2112.41,0.5380
2115.96,0.5380
2119.54,0.5380
