t_s,er
0.00,0.0487
3.49,0.0570
6.97,0.0573
10.46,0.0573
13.95,0.0580
17.44,0.0580
20.94,0.0580
24.42,0.0582
27.91,0.0582
31.40,0.0582
34.89,0.0588
38.39,0.0588
41.87,0.0588
45.36,0.0588
48.87,0.0588
52.36,0.0588
55.85,0.0588
59.34,0.0588
62.83,0.0592
66.33,0.0592
69.81,0.0592
73.30,0.0592
76.79,0.0592
80.29,0.0592
83.77,0.0592
87.26,0.0592
90.75,0.0592
94.24,0.0592
97.73,0.0592
101.23,0.0592
104.71,0.0592
108.20,0.0592
111.69,0.0592
115.19,0.0594
118.69,0.0594
122.17,0.0594
125.66,0.0594
129.15,0.0594
132.64,0.0594
136.14,0.0594
139.62,0.0594
143.11,0.0594
146.60,0.0594
150.09,0.0594
153.58,0.0594
157.07,0.0594
160.56,0.0594
164.05,0.0594
167.54,0.0594
171.03,0.0594
174.52,0.0594
178.01,0.0594
181.51,0.0594
184.99,0.0594
188.48,0.0594
191.97,0.0594
195.46,0.0594
198.95,0.0594
202.44,0.0594
205.93,0.0594
209.42,0.0594
212.91,0.0594
216.40,0.0594
219.89,0.0594
223.38,0.0594
226.87,0.0594
230.36,0.0594
233.85,0.0594
237.34,0.0594
240.84,0.0594
244.32,0.0594
247.81,0.0594
251.30,0.0595
254.79,0.0595
258.29,0.0595
261.77,0.0595
265.26,0.0595
268.75,0.0595
272.24,0.0595
275.75,0.0595
279.24,0.0595
282.74,0.0595
286.22,0.0595
289.71,0.0595
293.20,0.0595
296.72,0.0595
300.20,0.0595
303.69,0.0595
307.19,0.0599
310.81,0.0599
314.30,0.0599
317.80,0.0599
321.29,0.0599
324.78,0.0599
328.27,0.0599
331.76,0.0599
335.25,0.0599
338.74,0.0599
342.27,0.0599
345.75,0.0599
349.24,0.0599
352.73,0.0599
356.22,0.0599
359.71,0.0599
363.21,0.0599
366.69,0.0599
370.18,0.0599
373.67,0.0599
377.16,0.0599
380.66,0.0599
384.15,0.0599
387.66,0.0599
391.15,0.0599
394.64,0.0599
398.13,0.0599
401.63,0.0599
405.11,0.0599
408.60,0.0599
412.11,0.0600
415.61,0.0600
419.09,0.0600
422.58,0.0600
426.07,0.0600
429.56,0.0600
433.05,0.0600
436.54,0.0600
440.03,0.0600
443.52,0.0600
447.01,0.0600
450.50,0.0600
453.99,0.0600
457.48,0.0600
460.97,0.0600
464.46,0.0600
467.95,0.0600
471.55,0.0600
475.04,0.0600
478.54,0.0600
482.04,0.0600
485.52,0.0600
489.01,0.0600
492.50,0.0600
495.99,0.0600
499.48,0.0600
502.97,0.0600
506.46,0.0600
509.95,0.0600
513.44,0.0600
516.93,0.0600
520.42,0.0600
523.91,0.0600
527.40,0.0600
530.89,0.0600
534.39,0.0600
537.87,0.0600
541.36,0.0600
544.85,0.0600
548.34,0.0600
551.84,0.0600
555.32,0.0607
558.81,0.0710
562.30,0.0711
565.79,0.0711
569.28,0.0727
572.79,0.0727
576.30,0.0729
579.79,0.0729
583.31,0.0729
586.81,0.0729
590.30,0.0731
593.79,0.0731
597.29,0.0731
600.79,0.0731
604.27,0.0731
607.77,0.0734
611.25,0.0734
614.74,0.0734
618.24,0.0734
621.72,0.0734
625.21,0.0734
628.70,0.0734
632.19,0.0734
635.68,0.0734
639.17,0.0734
642.66,0.0734
646.15,0.0734
649.64,0.0734
653.13,0.0734
656.62,0.0734
660.11,0.0734
663.61,0.0734
667.09,0.0734
670.58,0.0734
674.07,0.0734
677.58,0.0734
681.07,0.0734
684.56,0.0734
688.05,0.0734
691.55,0.0734
695.04,0.0734
698.53,0.0734
702.02,0.0734
705.51,0.0734
709.00,0.0734
712.49,0.0735
715.99,0.0735
719.47,0.0735
722.96,0.0735
726.45,0.0735
729.94,0.0735
733.44,0.0735
736.92,0.0735
740.42,0.0735
743.91,0.0735
747.39,0.0735
750.88,0.0735
754.37,0.0735
757.86,0.0735
761.35,0.0735
764.85,0.0735
768.34,0.0735
771.82,0.0735
775.33,0.0735
778.82,0.0735
782.30,0.0735
785.79,0.0735
789.28,0.0735
792.77,0.0735
796.26,0.0735
799.75,0.0735
803.24,0.0735
806.75,0.0735
810.25,0.0735
813.73,0.0735
817.24,0.0735
820.72,0.0735
824.21,0.0735
827.70,0.0735
831.19,0.0735
834.68,0.0735
838.19,0.0735
841.67,0.0735
845.16,0.0735
848.65,0.0735
852.14,0.0735
855.64,0.0735
859.12,0.0735
862.62,0.0735
866.10,0.0735
869.61,0.0735
873.10,0.0735
876.59,0.0735
880.08,0.0735
883.57,0.0735
887.06,0.0735
890.55,0.0735
894.04,0.0735
897.54,0.0735
901.02,0.0735
904.51,0.0735
908.00,0.0735
911.49,0.0735
914.98,0.0735
918.47,0.0735
921.96,0.0735
925.45,0.0735
928.94,0.0735
932.43,0.0735
935.92,0.0735
939.41,0.0735
942.90,0.0738
946.39,0.0738
949.88,0.0738
953.37,0.0738
956.86,0.0738
960.35,0.0738
963.84,0.0738
967.33,0.0738
970.82,0.0738
974.31,0.0738
977.80,0.0738
981.29,0.0738
984.78,0.0738
988.27,0.0738
991.76,0.0738
995.25,0.0738
998.74,0.0738
1002.23,0.0738
1005.72,0.0738
1009.21,0.0738
1012.70,0.0738
1016.19,0.0738
1019.68,0.0738
1023.17,0.0738
1026.66,0.0738
1030.15,0.0738
1033.64,0.0738
1037.13,0.0738
1040.62,0.0738
1044.11,0.0738
1047.60,0.0738
1051.09,0.0847
1054.59,0.1060
1058.07,0.1083
1061.56,0.1120
1065.05,0.1128
1068.54,0.1136
1072.03,0.1136
1075.52,0.1136
1079.01,0.1136
1082.50,0.1167
1085.99,0.1253
1089.48,0.1336
1092.97,0.1415
1096.46,0.1476
1099.95,0.1517
1103.44,0.1615
1106.93,0.1694
1110.42,0.1714
1113.91,0.1734
1117.40,0.1774
1120.89,0.1990
1124.38,0.2229
1127.87,0.2353
1131.36,0.2412
1134.86,0.2421
1138.34,0.2433
1141.83,0.2442
1145.32,0.2454
1148.81,0.2457
1152.30,0.2513
1155.79,0.2576
1159.29,0.2653
1162.77,0.2781
1166.26,0.2902
1169.75,0.2914
1173.24,0.2986
1176.75,0.3045
1180.23,0.3157
1183.74,0.3158
1187.22,0.3158
1190.72,0.3173
1194.20,0.3178
1197.69,0.3258
1201.17,0.3261
1204.67,0.3381
1208.16,0.3382
1211.65,0.3383
1215.14,0.3383
1218.62,0.3383
1222.12,0.3383
1225.60,0.3383
1229.10,0.3383
1232.58,0.3383
1236.09,0.3383
1239.56,0.3383
1243.05,0.3383
1246.56,0.3385
1250.09,0.3387
1253.59,0.3388
1257.07,0.3388
1260.56,0.3388
1264.05,0.3388
1267.55,0.3388
1271.03,0.3388
1274.52,0.3388
1278.01,0.3388
1281.50,0.3388
1284.99,0.3388
1288.49,0.3388
1291.98,0.3388
1295.47,0.3388
1298.96,0.3388
1302.45,0.3388
1305.95,0.3388
1309.43,0.3388
1312.96,0.3390
1316.44,0.3390
1319.93,0.3390
1323.42,0.3390
1326.93,0.3390
1330.41,0.3390
1333.90,0.3390
1337.39,0.3390
1340.90,0.3390
1344.37,0.3390
1347.86,0.3390
1351.35,0.3390
1354.84,0.3390
1358.33,0.3390
1361.82,0.3390
1365.32,0.3390
1368.80,0.3390
1372.30,0.3390
1375.78,0.3390
1379.27,0.3390
1382.76,0.3390
1386.25,0.3390
1389.75,0.3390
1393.23,0.3390
1396.72,0.3390
1400.21,0.3390
1403.71,0.3390
1407.20,0.3390
1410.69,0.3390
1414.17,0.3390
1417.66,0.3390
1421.15,0.3390
1424.66,0.3390
1428.15,0.3390
1431.64,0.3390
1435.13,0.3390
1438.62,0.3390
1442.11,0.3390
1445.60,0.3390
1449.09,0.3390
1452.58,0.3390
1456.07,0.3390
1459.56,0.3390
1463.05,0.3390
1466.56,0.3390
1470.05,0.3390
1473.54,0.3390
1477.04,0.3390
1480.53,0.3390
1484.01,0.3390
1487.50,0.3390
1491.01,0.3390
1494.49,0.3390
1497.97,0.3390
1501.46,0.3390
1504.96,0.3390
1508.46,0.3390
1511.94,0.3390
1515.42,0.3390
1518.91,0.3390
1522.41,0.3390
1525.89,0.3390
1529.38,0.3390
1532.87,0.3390
1536.36,0.3390
1539.85,0.3390
1543.34,0.3390
1546.84,0.3394
1550.32,0.3394
1553.81,0.3394
1557.30,0.3394
1560.80,0.3394
1564.30,0.3394
1567.79,0.3398
1571.27,0.3517
1574.77,0.3642
1578.26,0.3642
1581.75,0.3680
1585.24,0.3845
1588.73,0.3914
1592.21,0.3966
1595.70,0.4233
1599.21,0.4382
1602.69,0.4393
1606.17,0.4397
1609.67,0.4461
1613.17,0.4463
1616.64,0.4500
1620.14,0.4500
1623.63,0.4500
1627.12,0.4565
1630.62,0.4565
1634.11,0.4565
1637.60,0.4569
1641.10,0.4593
1644.59,0.4593
1648.08,0.4594
1651.57,0.4594
1655.06,0.4594
1658.55,0.4594
1662.04,0.4594
1665.53,0.4594
1669.02,0.4594
1672.51,0.4594
1676.00,0.4594
1679.50,0.4594
1682.98,0.4594
1686.47,0.4594
1689.96,0.4594
1693.45,0.4594
1696.94,0.4594
1700.44,0.4594
1703.95,0.4611
1707.44,0.4611
1710.94,0.4611
1714.42,0.4621
1717.91,0.4636
1721.40,0.4636
1724.89,0.4637
1728.38,0.4664
1731.87,0.4664
1735.36,0.4664
1738.85,0.4664
1742.34,0.4668
1745.83,0.4670
1749.32,0.4670
1752.82,0.4670
1756.31,0.4682
1759.80,0.4944
1763.29,0.5051
1766.78,0.5138
1770.27,0.5138
1773.77,0.5138
1777.26,0.5138
1780.74,0.5138
1784.24,0.5138
1787.72,0.5138
1791.22,0.5138
1794.73,0.5138
1798.21,0.5138
1801.70,0.5138
1805.19,0.5138
1808.68,0.5138
1812.17,0.5138
1815.66,0.5138
1819.15,0.5138
1822.64,0.5138
1826.13,0.5138
1829.62,0.5138
1833.11,0.5138
1836.60,0.5138
1840.10,0.5138
1843.58,0.5138
1847.07,0.5138
1850.56,0.5138
1854.05,0.5138
1857.55,0.5138
1861.04,0.5138
1864.52,0.5138
1868.01,0.5138
1871.51,0.5138
1874.99,0.5138
1878.48,0.5138
1881.99,0.5138
1885.48,0.5138
1888.97,0.5138
1892.47,0.5138
1895.95,0.5138
1899.44,0.5138
1902.94,0.5138
1906.42,0.5138
1909.91,0.5138
1913.40,0.5138
1916.90,0.5138
1920.38,0.5138
1923.87,0.5138
1927.36,0.5138
1930.86,0.5138
1934.34,0.5138
1937.83,0.5138
1941.33,0.5138
1944.82,0.5138
1948.30,0.5138
1951.79,0.5138
1955.28,0.5138
1958.77,0.5138
1962.27,0.5138
1965.75,0.5138
1969.24,0.5138
1972.74,0.5138
1976.22,0.5138
1979.72,0.5138
1983.20,0.5138
1986.69,0.5138
1990.18,0.5138
1993.69,0.5138
1997.18,0.5138
2000.67,0.5138
2004.16,0.5138
2007.65,0.5138
2011.14,0.5138
2014.63,0.5138
2018.12,0.5138
2021.61,0.5138
2025.10,0.5138
2028.65,0.5138
2032.14,0.5138
2035.65,0.5138
2039.14,0.5138
2042.63,0.5138
2046.12,0.5138
2049.62,0.5138
2053.10,0.5138
2056.59,0.5138
2060.08,0.5138
2063.57,0.5138
2067.06,0.5138
2070.56,0.5138
2074.05,0.5138
2077.55,0.5138
2081.03,0.5138
2084.52,0.5138
2088.01,0.5138
2091.51,0.5138
2094.99,0.5138
2098.48,0.5138
