t_s,er
0.00,0.0399
3.54,0.0823
7.03,0.0861
10.54,0.0918
14.07,0.1071
17.57,0.1261
21.07,0.1332
24.59,0.1384
28.09,0.1488
31.60,0.1600
35.10,0.1696
38.60,0.1803
42.10,0.1900
45.60,0.1911
49.12,0.2039
52.62,0.2041
56.12,0.2043
59.62,0.2046
63.12,0.2109
66.62,0.2219
70.12,0.2334
73.62,0.2476
77.14,0.2653
80.64,0.2922
84.14,0.3034
87.64,0.3069
91.14,0.3143
94.64,0.3233
98.14,0.3586
101.64,0.3781
105.14,0.3840
108.64,0.4015
112.14,0.4204
115.64,0.4269
119.14,0.4397
122.64,0.4522
126.14,0.4578
129.64,0.4581
133.14,0.4587
136.64,0.4593
140.14,0.4708
143.64,0.4797
147.14,0.4804
150.64,0.4804
154.14,0.4804
157.64,0.4804
161.14,0.4804
164.64,0.4804
168.14,0.4804
171.64,0.4804
175.14,0.4804
178.64,0.4804
182.14,0.4804
185.64,0.4804
189.14,0.4804
192.64,0.4804
196.14,0.4804
199.64,0.4804
203.14,0.4804
206.64,0.4804
210.14,0.4804
213.64,0.4804
217.14,0.4804
220.64,0.4804
224.17,0.4804
227.66,0.4804
231.16,0.4804
234.66,0.4804
238.16,0.4804
241.66,0.4804
245.16,0.4804
248.66,0.4804
252.16,0.4804
255.66,0.4804
259.16,0.4804
262.66,0.4804
266.16,0.4804
269.68,0.4804
273.19,0.4804
276.69,0.4804
280.18,0.4804
283.68,0.4804
287.18,0.4804
290.68,0.4804
294.20,0.4804
297.69,0.4804
301.19,0.4804
304.69,0.4804
308.21,0.4804
311.69,0.4804
315.19,0.4804
318.69,0.4804
322.19,0.4804
325.69,0.4804
329.19,0.4804
332.69,0.4804
336.21,0.4804
339.70,0.4804
343.20,0.4804
346.71,0.4804
350.21,0.4804
353.70,0.4804
357.21,0.4804
360.70,0.4804
364.21,0.4804
367.70,0.4804
371.20,0.4804
374.70,0.4804
378.21,0.4804
381.71,0.4804
385.22,0.4804
388.72,0.4804
392.22,0.4804
395.72,0.4804
399.23,0.4804
402.72,0.4804
406.23,0.4804
409.72,0.4804
413.22,0.4804
416.72,0.4804
420.22,0.4804
423.72,0.4804
427.22,0.4804
430.73,0.4804
434.22,0.4804
437.72,0.4804
441.22,0.4804
444.72,0.4804
448.22,0.4804
451.73,0.4804
455.24,0.4804
458.72,0.4804
462.24,0.4804
465.74,0.4804
469.24,0.4804
472.73,0.4804
476.23,0.4804
479.74,0.4804
483.23,0.4804
486.74,0.4804
490.24,0.4804
493.74,0.4804
497.24,0.4804
500.74,0.4804
504.23,0.4804
507.74,0.4804
511.24,0.4804
514.74,0.4804
518.23,0.4804
521.74,0.4804
525.24,0.4804
528.74,0.4804
532.24,0.4804
535.74,0.4804
539.23,0.4804
542.75,0.4804
546.25,0.4804
549.75,0.4804
553.25,0.4804
556.75,0.4804
560.25,0.4804
563.75,0.4804
567.25,0.4804
570.75,0.4804
574.25,0.4804
577.75,0.4804
581.28,0.4804
584.79,0.4804
588.29,0.4804
591.79,0.4804
595.29,0.4804
598.78,0.4804
602.29,0.4804
605.78,0.4804
609.29,0.4804
612.78,0.4804
616.28,0.4804
619.79,0.4804
623.28,0.4804
626.78,0.4804
630.28,0.4804
633.78,0.4804
637.28,0.4804
640.78,0.4804
644.29,0.4804
647.78,0.4804
651.28,0.4804
654.78,0.4804
658.29,0.4804
661.84,0.4804
665.34,0.4804
668.84,0.4804
672.34,0.4804
675.84,0.4804
679.34,0.4804
682.84,0.4804
686.34,0.4804
689.84,0.4804
693.34,0.4804
696.84,0.4804
700.36,0.4804
703.86,0.4804
707.36,0.4804
710.87,0.4804
714.38,0.4804
717.87,0.4804
721.37,0.4804
724.87,0.4804
728.38,0.4804
731.87,0.4804
735.37,0.4804
738.89,0.4804
