t_s,er
45.26,0.1821
45.57,0.1821
45.88,0.1821
46.19,0.1821
46.50,0.1822
46.81,0.1822
47.12,0.1822
47.43,0.1822
47.74,0.1822
48.05,0.1822
48.36,0.1824
48.67,0.1825
48.98,0.1829
49.29,0.1834
49.60,0.1835
49.91,0.1846
50.22,0.1852
50.53,0.1859
50.84,0.1864
51.15,0.1872
51.46,0.1875
51.77,0.1879
52.08,0.1882
52.39,0.1883
52.70,0.1894
53.01,0.1898
53.32,0.1905
53.63,0.1913
53.94,0.1923
54.25,0.1931
54.56,0.1941
54.87,0.1954
55.18,0.1962
55.49,0.1975
55.80,0.1980
56.11,0.1993
56.42,0.2000
56.73,0.2009
57.04,0.2015
57.35,0.2025
57.66,0.2029
57.97,0.2035
58.28,0.2039
58.59,0.2043
58.90,0.2045
59.21,0.2052
59.52,0.2053
59.83,0.2058
60.14,0.2061
60.45,0.2067
60.76,0.2070
61.07,0.2078
61.38,0.2079
61.69,0.2086
62.00,0.2087
62.31,0.2092
62.62,0.2095
62.93,0.2096
63.24,0.2111
63.55,0.2130
63.86,0.2149
64.17,0.2169
64.48,0.2191
64.79,0.2213
65.10,0.2231
65.41,0.2250
65.72,0.2275
66.03,0.2305
66.34,0.2320
66.65,0.2339
66.96,0.2359
67.27,0.2374
67.58,0.2400
67.89,0.2418
68.20,0.2447
68.51,0.2467
68.82,0.2476
69.13,0.2489
69.44,0.2501
69.75,0.2516
70.06,0.2523
70.37,0.2527
70.68,0.2534
70.99,0.2538
71.30,0.2542
71.61,0.2548
71.92,0.2552
72.23,0.2552
72.54,0.2552
72.85,0.2554
73.16,0.2555
73.47,0.2558
73.78,0.2560
74.09,0.2560
74.40,0.2560
74.71,0.2560
75.02,0.2560
75.33,0.2560
75.64,0.2560
75.95,0.2560
76.26,0.2560
76.57,0.2560
76.88,0.2560
77.19,0.2560
77.50,0.2560
77.81,0.2560
78.12,0.2560
78.43,0.2560
78.74,0.2560
79.05,0.2560
79.36,0.2560
79.67,0.2560
79.98,0.2560
80.29,0.2560
80.60,0.2560
80.91,0.2560
81.22,0.2560
81.53,0.2560
81.84,0.2560
82.15,0.2560
82.46,0.2560
82.77,0.2560
83.08,0.2560
83.39,0.2560
83.70,0.2560
84.01,0.2560
84.32,0.2560
84.63,0.2560
84.94,0.2560
85.25,0.2560
85.56,0.2560
85.87,0.2560
86.18,0.2560
86.49,0.2560
86.80,0.2560
87.11,0.2560
87.42,0.2560
87.73,0.2560
88.04,0.2560
88.35,0.2560
88.66,0.2560
88.97,0.2560
89.28,0.2560
89.59,0.2560
89.90,0.2560
90.21,0.2560
90.52,0.2560
90.83,0.2560
91.14,0.2560
91.45,0.2560
91.76,0.2560
92.07,0.2560
92.38,0.2560
92.69,0.2560
93.00,0.2560
93.31,0.2560
93.62,0.2560
93.93,0.2560
94.24,0.2560
94.55,0.2560
94.86,0.2560
95.17,0.2560
95.48,0.2560
95.79,0.2560
96.10,0.2560
96.41,0.2561
96.72,0.2570
97.03,0.2573
97.34,0.2582
97.65,0.2586
97.96,0.2594
98.27,0.2600
98.58,0.2614
98.89,0.2621
99.20,0.2636
99.51,0.2645
99.82,0.2662
100.13,0.2674
100.44,0.2688
100.75,0.2703
101.06,0.2714
101.37,0.2725
101.68,0.2740
101.99,0.2763
102.30,0.2774
102.61,0.2776
102.92,0.2790
103.23,0.2793
103.54,0.2801
103.85,0.2806
104.16,0.2823
104.47,0.2841
104.78,0.2867
105.09,0.2899
105.40,0.2929
105.71,0.2953
106.02,0.2973
106.33,0.2997
106.64,0.3013
106.95,0.3034
107.26,0.3048
107.57,0.3070
107.88,0.3072
108.19,0.3073
108.50,0.3077
108.81,0.3078
109.12,0.3079
109.43,0.3080
109.74,0.3080
110.05,0.3085
110.36,0.3086
110.67,0.3087
110.98,0.3087
111.29,0.3087
111.60,0.3089
111.91,0.3090
112.22,0.3090
112.53,0.3090
112.84,0.3090
113.15,0.3090
113.46,0.3090
113.77,0.3090
114.08,0.3090
114.39,0.3090
114.70,0.3090
115.01,0.3090
115.32,0.3090
115.63,0.3090
115.94,0.3090
116.25,0.3090
116.56,0.3090
116.87,0.3090
117.18,0.3090
117.49,0.3090
117.80,0.3090
118.11,0.3090
118.42,0.3092
118.73,0.3093
119.04,0.3094
119.35,0.3096
119.66,0.3099
119.97,0.3099
120.28,0.3099
120.59,0.3099
120.90,0.3099
121.21,0.3099
121.52,0.3102
121.83,0.3111
122.14,0.3114
122.45,0.3122
122.76,0.3124
123.07,0.3128
123.38,0.3131
123.69,0.3136
124.00,0.3139
124.31,0.3144
124.62,0.3146
124.93,0.3152
125.24,0.3170
125.55,0.3198
125.86,0.3223
126.17,0.3244
126.48,0.3264
126.79,0.3277
127.10,0.3282
127.41,0.3287
127.72,0.3288
128.03,0.3288
128.34,0.3288
128.65,0.3288
128.96,0.3288
129.27,0.3288
129.58,0.3288
129.89,0.3288
130.20,0.3288
130.51,0.3288
130.82,0.3288
131.13,0.3288
131.44,0.3288
131.75,0.3288
132.06,0.3288
132.37,0.3288
132.68,0.3288
132.99,0.3288
133.30,0.3288
133.61,0.3288
133.92,0.3288
134.23,0.3288
134.54,0.3288
134.85,0.3288
135.16,0.3288
135.47,0.3288
135.78,0.3288
136.09,0.3288
136.40,0.3288
136.71,0.3288
137.02,0.3288
137.33,0.3288
137.64,0.3288
137.95,0.3288
138.26,0.3288
138.57,0.3289
138.88,0.3290
139.19,0.3291
139.50,0.3297
139.81,0.3301
140.12,0.3303
140.43,0.3309
140.74,0.3324
141.05,0.3337
141.36,0.3355
141.67,0.3382
141.98,0.3428
142.29,0.3461
142.60,0.3476
142.91,0.3489
143.22,0.3499
143.53,0.3507
143.84,0.3515
144.15,0.3525
144.46,0.3533
144.77,0.3544
145.08,0.3556
145.39,0.3566
145.70,0.3582
146.01,0.3591
146.32,0.3598
146.63,0.3610
146.94,0.3621
147.25,0.3629
147.56,0.3638
147.87,0.3643
148.18,0.3655
148.49,0.3659
148.80,0.3673
149.11,0.3679
149.42,0.3685
149.73,0.3707
150.04,0.3714
150.35,0.3729
150.66,0.3737
150.97,0.3747
151.28,0.3760
151.59,0.3770
151.90,0.3779
152.21,0.3792
152.52,0.3808
152.83,0.3822
153.14,0.3848
153.45,0.3869
153.76,0.3893
154.07,0.3909
154.38,0.3916
154.69,0.3938
155.00,0.3965
155.31,0.3988
155.62,0.4008
155.93,0.4026
156.24,0.4043
156.55,0.4069
156.86,0.4113
157.17,0.4150
157.48,0.4173
157.79,0.4204
158.10,0.4225
158.41,0.4240
158.72,0.4255
159.03,0.4270
159.34,0.4280
159.65,0.4291
159.96,0.4300
160.27,0.4304
160.58,0.4309
160.89,0.4313
161.20,0.4315
161.51,0.4316
161.82,0.4316
162.13,0.4316
162.44,0.4316
162.75,0.4316
163.06,0.4316
163.37,0.4316
163.68,0.4316
163.99,0.4316
164.30,0.4316
164.61,0.4316
164.92,0.4316
165.23,0.4316
165.54,0.4316
165.85,0.4316
166.16,0.4316
166.47,0.4316
166.78,0.4316
167.09,0.4316
167.40,0.4316
167.71,0.4316
168.02,0.4316
168.33,0.4316
168.64,0.4316
168.95,0.4317
169.26,0.4318
169.57,0.4319
169.88,0.4325
170.19,0.4333
170.50,0.4344
170.81,0.4361
171.12,0.4374
171.43,0.4394
171.74,0.4412
172.05,0.4440
172.36,0.4462
172.67,0.4476
172.98,0.4490
173.29,0.4507
173.60,0.4528
173.91,0.4544
174.22,0.4561
174.53,0.4584
174.84,0.4590
175.15,0.4601
175.46,0.4605
175.77,0.4614
176.08,0.4618
176.39,0.4639
176.70,0.4660
177.01,0.4682
177.32,0.4700
177.63,0.4715
177.94,0.4731
178.25,0.4746
178.56,0.4758
178.87,0.4778
179.18,0.4791
179.49,0.4805
179.80,0.4813
180.11,0.4824
180.42,0.4827
180.73,0.4843
181.04,0.4852
181.35,0.4856
181.66,0.4862
181.97,0.4865
182.28,0.4868
182.59,0.4875
182.90,0.4876
183.21,0.4876
183.52,0.4876
183.83,0.4876
184.14,0.4876
184.45,0.4876
184.76,0.4876
185.07,0.4878
185.38,0.4878
185.69,0.4878
186.00,0.4878
