t_s,er
738.38,0.1134
739.88,0.1159
741.38,0.1159
742.88,0.1159
744.38,0.1162
745.88,0.1170
747.38,0.1170
748.88,0.1170
750.38,0.1170
751.88,0.1184
753.38,0.1231
754.88,0.1236
756.38,0.1240
757.88,0.1240
759.38,0.1242
760.88,0.1242
762.38,0.1245
763.88,0.1250
765.38,0.1251
766.88,0.1253
768.38,0.1255
769.88,0.1257
771.38,0.1270
772.89,0.1313
774.38,0.1320
775.88,0.1322
777.38,0.1327
778.88,0.1346
780.38,0.1352
781.88,0.1370
783.38,0.1375
784.88,0.1377
786.38,0.1380
787.90,0.1382
789.42,0.1387
790.92,0.1390
792.42,0.1396
793.92,0.1474
795.42,0.1574
796.94,0.1700
798.44,0.1790
799.94,0.1845
801.45,0.1906
802.96,0.1949
804.45,0.1959
805.95,0.1962
807.45,0.1969
808.95,0.1978
810.45,0.1986
811.95,0.2024
813.45,0.2070
814.95,0.2101
816.45,0.2106
817.96,0.2109
819.46,0.2163
820.95,0.2171
822.46,0.2182
823.95,0.2186
825.45,0.2196
826.95,0.2213
828.46,0.2236
829.95,0.2277
831.45,0.2345
832.95,0.2419
834.45,0.2452
835.95,0.2515
837.46,0.2600
838.95,0.2663
840.45,0.2685
841.95,0.2685
843.45,0.2697
844.95,0.2768
846.46,0.2815
847.95,0.2822
849.45,0.2881
850.95,0.2893
852.46,0.2894
853.95,0.2895
855.45,0.2898
856.95,0.2898
858.45,0.2898
859.95,0.2898
861.45,0.2898
862.95,0.2898
864.45,0.2898
865.95,0.2898
867.45,0.2898
868.95,0.2898
870.45,0.2899
871.95,0.2899
873.45,0.2899
874.95,0.2899
876.45,0.2900
877.95,0.2900
879.46,0.2900
880.95,0.2900
882.45,0.2900
883.95,0.2900
885.46,0.2900
886.95,0.2900
888.45,0.2900
889.95,0.2900
891.45,0.2900
892.95,0.2900
894.46,0.2900
895.95,0.2900
897.45,0.2900
898.95,0.2900
900.46,0.2900
901.95,0.2900
