t_s,er
36.81,0.0481
37.04,0.0481
37.27,0.0481
37.51,0.0481
37.74,0.0481
37.98,0.0481
38.20,0.0481
38.42,0.0481
38.65,0.0481
38.88,0.0481
39.12,0.0481
39.35,0.0481
39.57,0.0481
39.81,0.0481
40.03,0.0481
40.26,0.0481
40.49,0.0481
40.72,0.0481
40.95,0.0481
41.19,0.0481
41.42,0.0481
41.65,0.0481
41.87,0.0481
42.10,0.0481
42.34,0.0481
42.57,0.0481
42.79,0.0481
43.02,0.0481
43.25,0.0481
43.48,0.0481
43.71,0.0481
43.94,0.0481
44.18,0.0481
44.40,0.0481
44.63,0.0481
44.86,0.0481
45.09,0.0481
45.32,0.0481
45.55,0.0481
45.78,0.0481
46.01,0.0481
46.24,0.0481
46.47,0.0481
46.71,0.0481
46.94,0.0481
47.16,0.0481
47.39,0.0481
47.62,0.0481
47.86,0.0481
48.09,0.0481
48.31,0.0481
48.55,0.0481
48.77,0.0481
49.00,0.0481
49.24,0.0481
49.46,0.0481
49.69,0.0481
49.92,0.0481
50.16,0.0481
50.39,0.0481
50.63,0.0481
50.84,0.0481
51.08,0.0481
51.30,0.0481
51.53,0.0481
51.76,0.0481
51.99,0.0481
52.22,0.0481
52.45,0.0481
52.69,0.0481
52.91,0.0481
53.15,0.0481
53.37,0.0481
53.60,0.0481
53.84,0.0481
54.06,0.0481
54.29,0.0481
54.53,0.0481
54.75,0.0481
54.99,0.0481
55.21,0.0481
55.44,0.0481
55.67,0.0481
55.90,0.0481
56.14,0.0481
56.37,0.0481
56.61,0.0481
56.84,0.0481
57.06,0.0481
57.29,0.0481
57.54,0.0481
57.75,0.0481
57.98,0.0481
58.22,0.0481
58.45,0.0481
58.67,0.0481
58.91,0.0481
59.14,0.0481
59.37,0.0481
59.59,0.0481
59.83,0.0481
60.06,0.0481
60.28,0.0481
60.52,0.0481
60.74,0.0481
60.98,0.0481
61.20,0.0481
61.44,0.0481
61.67,0.0481
61.89,0.0481
62.13,0.0481
62.36,0.0481
62.59,0.0481
62.82,0.0481
63.04,0.0481
63.27,0.0481
63.51,0.0481
63.74,0.0481
63.97,0.0481
64.20,0.0481
64.43,0.0481
64.65,0.0481
64.88,0.0481
65.11,0.0481
65.35,0.0481
65.57,0.0481
65.80,0.0481
66.04,0.0481
66.26,0.0481
66.49,0.0481
66.73,0.0481
66.96,0.0481
67.18,0.0481
67.42,0.0481
67.64,0.0481
67.87,0.0481
68.11,0.0481
68.34,0.0481
68.56,0.0481
68.79,0.0481
69.03,0.0481
69.25,0.0481
69.48,0.0481
69.73,0.0481
69.94,0.0481
70.18,0.0481
70.41,0.0481
70.63,0.0481
70.87,0.0481
71.09,0.0481
71.34,0.0481
71.55,0.0481
71.79,0.0481
72.02,0.0481
72.25,0.0481
72.48,0.0481
72.71,0.0481
72.93,0.0481
73.16,0.0481
73.39,0.0481
73.62,0.0481
73.86,0.0481
74.09,0.0481
74.32,0.0481
74.55,0.0481
74.77,0.0481
75.01,0.0481
75.24,0.0481
75.46,0.0481
75.69,0.0481
75.93,0.0481
76.15,0.0481
76.38,0.0481
76.62,0.0481
76.85,0.0481
77.07,0.0481
77.30,0.0481
77.53,0.0481
77.77,0.0481
78.00,0.0481
78.22,0.0481
78.46,0.0481
78.69,0.0481
78.92,0.0481
79.15,0.0481
79.38,0.0481
79.60,0.0481
79.83,0.0481
80.06,0.0481
80.29,0.0481
80.52,0.0481
80.75,0.0481
80.98,0.0481
81.21,0.0481
81.45,0.0481
81.68,0.0481
81.91,0.0481
82.14,0.0481
82.37,0.0481
82.61,0.0481
82.82,0.0481
83.05,0.0481
83.29,0.0481
83.52,0.0481
83.74,0.0481
83.97,0.0481
84.21,0.0481
84.43,0.0481
84.68,0.0481
84.89,0.0481
85.12,0.0481
85.36,0.0481
85.58,0.0481
85.83,0.0481
86.04,0.0481
86.28,0.0481
86.50,0.0481
86.74,0.0481
86.97,0.0481
87.20,0.0481
87.42,0.0481
87.65,0.0481
87.88,0.0481
88.13,0.0481
88.35,0.0481
88.57,0.0481
88.80,0.0481
89.04,0.0481
89.27,0.0481
89.50,0.0481
89.72,0.0481
89.95,0.0481
90.18,0.0481
90.42,0.0481
90.64,0.0481
90.87,0.0481
91.11,0.0481
91.34,0.0481
91.57,0.0481
91.79,0.0481
92.03,0.0481
92.26,0.0481
92.48,0.0481
92.72,0.0481
92.94,0.0481
93.17,0.0481
93.40,0.0481
93.64,0.0481
93.87,0.0481
94.09,0.0481
94.33,0.0481
94.56,0.0481
94.78,0.0481
95.02,0.0481
95.24,0.0481
95.47,0.0481
95.71,0.0481
95.94,0.0481
96.18,0.0481
96.39,0.0481
96.63,0.0481
96.86,0.0481
97.09,0.0481
97.31,0.0481
97.54,0.0481
97.77,0.0481
98.00,0.0481
98.24,0.0481
98.47,0.0481
98.70,0.0481
98.92,0.0481
99.16,0.0481
99.38,0.0481
99.61,0.0481
99.84,0.0481
100.07,0.0481
100.31,0.0481
100.54,0.0481
100.78,0.0481
101.01,0.0481
101.22,0.0481
101.46,0.0481
101.69,0.0481
101.91,0.0481
102.14,0.0481
102.38,0.0481
102.61,0.0481
102.84,0.0481
103.07,0.0481
103.29,0.0481
103.54,0.0481
103.76,0.0481
103.98,0.0481
104.22,0.0481
104.44,0.0481
104.68,0.0481
104.91,0.0481
105.14,0.0481
105.38,0.0481
105.59,0.0481
105.83,0.0481
106.06,0.0481
106.28,0.0481
106.51,0.0481
106.74,0.0481
106.98,0.0481
107.20,0.0481
107.45,0.0481
107.66,0.0481
107.90,0.0481
108.13,0.0481
108.36,0.0481
108.59,0.0481
108.82,0.0481
109.05,0.0481
109.27,0.0481
109.51,0.0481
109.74,0.0481
109.96,0.0481
110.20,0.0481
110.43,0.0481
110.65,0.0481
110.89,0.0481
111.13,0.0481
111.34,0.0481
111.58,0.0481
111.81,0.0481
112.04,0.0481
112.26,0.0481
112.49,0.0481
112.72,0.0481
112.95,0.0481
113.18,0.0481
113.41,0.0481
113.64,0.0481
113.88,0.0481
114.10,0.0481
114.33,0.0481
114.56,0.0481
114.81,0.0481
115.02,0.0481
115.25,0.0481
115.49,0.0481
115.72,0.0481
115.94,0.0481
116.18,0.0481
116.41,0.0481
116.65,0.0481
116.87,0.0481
117.09,0.0481
117.33,0.0481
117.55,0.0481
117.79,0.0481
118.01,0.0481
118.25,0.0481
118.47,0.0481
118.70,0.0481
118.96,0.0481
119.19,0.0481
119.41,0.0481
119.64,0.0481
119.87,0.0481
120.10,0.0481
120.33,0.0481
120.56,0.0481
120.79,0.0481
121.02,0.0481
121.25,0.0481
121.48,0.0481
121.71,0.0481
121.94,0.0481
122.17,0.0481
122.40,0.0481
122.63,0.0481
122.86,0.0481
123.09,0.0481
123.33,0.0481
123.55,0.0481
123.78,0.0481
124.01,0.0481
124.24,0.0481
124.47,0.0481
124.70,0.0481
124.93,0.0481
125.16,0.0481
125.39,0.0481
125.63,0.0481
125.85,0.0481
126.08,0.0481
126.31,0.0481
126.54,0.0481
126.77,0.0481
127.00,0.0481
127.23,0.0481
127.46,0.0481
127.69,0.0481
127.92,0.0481
128.15,0.0481
128.38,0.0481
128.61,0.0481
128.84,0.0481
129.07,0.0481
129.30,0.0481
129.53,0.0481
129.76,0.0481
129.99,0.0481
130.23,0.0481
130.45,0.0481
130.68,0.0481
130.91,0.0481
131.14,0.0481
131.38,0.0481
131.60,0.0481
131.84,0.0481
132.06,0.0481
132.29,0.0481
132.52,0.0481
132.75,0.0481
132.98,0.0481
133.21,0.0481
133.44,0.0481
133.67,0.0481
133.91,0.0481
134.13,0.0481
134.36,0.0481
134.59,0.0481
134.82,0.0481
135.05,0.0481
135.28,0.0481
135.51,0.0481
135.74,0.0481
135.97,0.0481
136.20,0.0481
136.43,0.0481
136.66,0.0481
136.89,0.0481
137.12,0.0481
137.35,0.0481
137.58,0.0481
137.81,0.0481
138.04,0.0481
138.27,0.0481
138.50,0.0481
138.73,0.0481
138.96,0.0481
139.19,0.0481
139.42,0.0481
139.66,0.0481
139.88,0.0481
140.11,0.0481
140.34,0.0481
140.57,0.0481
140.80,0.0481
141.03,0.0481
141.26,0.0481
141.49,0.0481
141.72,0.0481
141.95,0.0481
142.18,0.0481
142.41,0.0481
142.64,0.0481
142.87,0.0481
143.10,0.0481
143.33,0.0481
