t_s,er
707.45,0.4350
710.95,0.4350
714.44,0.4350
717.97,0.4350
721.46,0.4350
724.96,0.4350
728.46,0.4350
731.96,0.4350
735.46,0.4350
738.96,0.4350
742.46,0.4350
745.99,0.4350
749.49,0.4350
752.99,0.4350
756.50,0.4350
760.00,0.4350
763.49,0.4350
766.99,0.4350
770.49,0.4350
773.99,0.4350
777.49,0.4350
781.00,0.4350
784.52,0.4350
788.02,0.4350
791.52,0.4350
795.02,0.4350
798.56,0.4350
802.05,0.4350
805.54,0.4350
809.05,0.4350
812.55,0.4350
816.06,0.4350
819.57,0.4350
823.06,0.4350
826.56,0.4350
830.07,0.4350
833.56,0.4350
837.06,0.4350
840.58,0.4350
844.09,0.4350
847.59,0.4350
851.08,0.4350
854.58,0.4350
858.08,0.4350
861.58,0.4350
865.10,0.4350
868.60,0.4350
872.10,0.4350
875.60,0.4350
879.10,0.4350
882.60,0.4350
886.10,0.4350
889.60,0.4350
893.10,0.4350
896.60,0.4350
900.10,0.4350
903.60,0.4350
907.11,0.4350
910.63,0.4350
914.13,0.4350
917.63,0.4350
921.13,0.4350
924.63,0.4350
928.13,0.4350
931.63,0.4350
935.13,0.4350
938.64,0.4350
942.13,0.4350
945.63,0.4350
949.13,0.4350
952.63,0.4350
956.13,0.4350
959.63,0.4350
963.13,0.4350
966.63,0.4350
970.13,0.4350
973.65,0.4350
977.15,0.4350
980.65,0.4350
984.14,0.4350
987.64,0.4350
991.16,0.4350
994.66,0.4350
998.16,0.4350
1001.66,0.4350
1005.16,0.4350
1008.66,0.4350
1012.16,0.4350
1015.66,0.4350
1019.16,0.4350
1022.66,0.4350
1026.16,0.4350
1029.66,0.4350
1033.16,0.4350
1036.66,0.4350
1040.16,0.4350
1043.66,0.4350
1047.16,0.4350
1050.67,0.4350
1054.17,0.4350
1057.67,0.4350
1061.17,0.4350
1064.67,0.4350
1068.17,0.4350
1071.67,0.4350
1075.17,0.4350
1078.69,0.4350
1082.20,0.4350
1085.69,0.4350
1089.19,0.4350
1092.70,0.4350
1096.20,0.4350
1099.70,0.4350
1103.20,0.4350
1106.70,0.4350
1110.21,0.4350
1113.71,0.4350
1117.23,0.4350
1120.74,0.4350
1124.24,0.4350
1127.74,0.4350
1131.24,0.4350
1134.75,0.4350
1138.24,0.4350
1141.77,0.4350
1145.27,0.4350
1148.77,0.4350
1152.27,0.4350
1155.77,0.4350
1159.27,0.4350
1162.77,0.4350
1166.27,0.4350
1169.77,0.4350
1173.28,0.4350
1176.77,0.4350
1180.27,0.4350
1183.77,0.4350
1187.27,0.4350
1190.77,0.4350
1194.27,0.4350
1197.77,0.4350
1201.27,0.4350
1204.77,0.4350
1208.27,0.4350
1211.77,0.4350
1215.27,0.4350
1218.80,0.4350
1222.30,0.4350
1225.80,0.4350
1229.30,0.4350
1232.80,0.4350
1236.30,0.4350
1239.80,0.4350
1243.30,0.4350
1246.80,0.4350
1250.30,0.4350
1253.80,0.4350
1257.30,0.4350
1260.80,0.4350
1264.30,0.4350
1267.80,0.4350
1271.30,0.4350
1274.80,0.4350
1278.30,0.4350
1281.80,0.4350
1285.30,0.4350
1288.80,0.4350
1292.30,0.4350
1295.80,0.4350
1299.30,0.4350
1302.80,0.4350
1306.30,0.4350
1309.80,0.4350
1313.30,0.4350
1316.80,0.4350
1320.30,0.4350
1323.80,0.4350
1327.30,0.4350
1330.82,0.4350
1334.31,0.4350
1337.81,0.4350
1341.31,0.4350
1344.83,0.4350
1348.39,0.4350
1351.89,0.4350
1355.39,0.4350
1358.90,0.4350
1362.40,0.4350
1365.90,0.4350
1369.40,0.4350
1372.90,0.4350
1376.40,0.4350
1379.90,0.4350
1383.40,0.4350
1386.90,0.4350
1390.40,0.4350
1393.90,0.4350
1397.40,0.4350
1400.90,0.4350
1404.40,0.4350
1407.90,0.4350
1411.40,0.4350
1414.90,0.4350
1418.40,0.4350
1421.92,0.4350
1425.42,0.4350
1428.92,0.4350
1432.42,0.4350
1435.92,0.4350
1439.42,0.4350
1442.92,0.4350
1446.43,0.4350
1449.94,0.4350
1453.44,0.4350
1456.93,0.4350
1460.43,0.4350
1463.93,0.4350
1467.43,0.4350
1470.95,0.4350
1474.45,0.4350
1477.95,0.4350
1481.45,0.4350
1484.95,0.4350
1488.45,0.4350
1491.95,0.4350
1495.45,0.4350
1498.95,0.4350
1502.48,0.4350
1505.98,0.4350
1509.48,0.4350
1512.99,0.4350
1516.49,0.4350
1520.00,0.4350
1523.52,0.4350
1527.02,0.4350
1530.52,0.4350
1534.02,0.4350
1537.52,0.4350
1541.02,0.4350
1544.52,0.4350
1548.04,0.4350
1551.55,0.4350
1555.05,0.4350
1558.54,0.4350
1562.05,0.4350
1565.55,0.4350
1569.05,0.4350
1572.55,0.4350
1576.06,0.4350
1579.55,0.4350
1583.05,0.4350
1586.55,0.4350
1590.04,0.4350
1593.56,0.4350
1597.06,0.4350
1600.55,0.4350
1604.04,0.4350
1607.54,0.4350
1611.05,0.4350
1614.55,0.4350
1618.05,0.4350
1621.55,0.4350
1625.05,0.4350
1628.55,0.4350
1632.05,0.4350
1635.56,0.4350
1639.05,0.4350
1642.55,0.4350
1646.05,0.4350
1649.55,0.4350
1653.05,0.4350
1656.55,0.4350
1660.06,0.4350
1663.56,0.4350
1667.05,0.4350
1670.56,0.4350
1674.05,0.4350
1677.55,0.4350
1681.05,0.4350
1684.55,0.4350
1688.07,0.4350
1691.57,0.4350
1695.07,0.4350
1698.57,0.4350
1702.07,0.4350
1705.57,0.4350
1709.07,0.4350
1712.57,0.4350
1716.07,0.4350
1719.57,0.4350
1723.07,0.4350
1726.57,0.4350
1730.07,0.4350
1733.57,0.4350
1737.07,0.4350
1740.57,0.4350
1744.07,0.4350
1747.57,0.4350
1751.07,0.4350
1754.57,0.4350
1758.07,0.4350
1761.57,0.4350
1765.07,0.4350
1768.57,0.4350
1772.07,0.4350
1775.57,0.4350
1779.07,0.4350
1782.57,0.4350
1786.07,0.4350
1789.57,0.4350
1793.07,0.4350
1796.57,0.4350
1800.07,0.4350
1803.57,0.4350
1807.07,0.4350
1810.57,0.4350
1814.07,0.4350
1817.57,0.4350
1821.07,0.4350
1824.57,0.4350
1828.07,0.4350
1831.57,0.4350
1835.07,0.4350
1838.57,0.4350
1842.07,0.4350
1845.57,0.4350
1849.07,0.4350
1852.57,0.4350
1856.07,0.4350
1859.57,0.4350
1863.07,0.4350
1866.57,0.4350
1870.07,0.4350
1873.58,0.4350
1877.09,0.4350
1880.59,0.4350
1884.08,0.4350
1887.58,0.4350
1891.08,0.4350
1894.59,0.4350
1898.08,0.4350
1901.58,0.4350
1905.08,0.4350
1908.58,0.4350
1912.08,0.4350
1915.58,0.4350
1919.08,0.4350
1922.60,0.4350
1926.08,0.4350
1929.58,0.4350
1933.09,0.4350
1936.58,0.4350
1940.08,0.4350
1943.58,0.4350
1947.08,0.4350
1950.60,0.4350
1954.12,0.4350
1957.62,0.4350
1961.12,0.4350
1964.62,0.4350
1968.12,0.4350
1971.62,0.4350
1975.14,0.4350
1978.63,0.4350
1982.13,0.4350
1985.63,0.4350
1989.13,0.4350
1992.63,0.4350
1996.14,0.4350
1999.63,0.4350
2003.13,0.4350
2006.63,0.4350
2010.13,0.4350
2013.63,0.4350
2017.13,0.4350
2020.63,0.4350
2024.13,0.4350
2027.64,0.4350
2031.15,0.4350
2034.66,0.4350
2038.15,0.4350
2041.65,0.4350
2045.14,0.4350
2048.65,0.4350
2052.19,0.4350
2055.68,0.4350
2059.18,0.4350
2062.69,0.4350
2066.18,0.4350
2069.69,0.4350
2073.18,0.4350
2076.68,0.4350
2080.18,0.4350
2083.68,0.4350
2087.21,0.4350
2090.71,0.4350
2094.21,0.4350
2097.71,0.4350
2101.21,0.4350
