t_s,er
0.00,0.0927
2.00,0.1096
4.00,0.1138
6.00,0.1180
8.00,0.1223
10.00,0.1250
12.00,0.1299
14.00,0.1377
16.00,0.1423
18.00,0.1457
20.00,0.1468
22.00,0.1468
24.00,0.1468
26.00,0.1493
28.00,0.1569
30.00,0.1618
32.00,0.1690
34.00,0.1750
36.00,0.1772
38.00,0.1772
40.00,0.1772
42.00,0.1772
44.00,0.1772
46.00,0.1772
48.00,0.1785
50.00,0.1785
52.00,0.1785
54.00,0.1824
56.00,0.1841
58.00,0.1841
60.00,0.1870
62.00,0.1870
64.00,0.1870
66.00,0.1881
68.00,0.1912
70.00,0.1965
72.00,0.2046
74.00,0.2138
76.00,0.2233
78.00,0.2233
80.00,0.2233
82.00,0.2233
84.00,0.2233
86.00,0.2233
88.00,0.2233
90.00,0.2233
92.00,0.2233
94.00,0.2233
96.00,0.2233
98.00,0.2233
100.00,0.2250
102.00,0.2276
104.00,0.2315
106.00,0.2336
108.00,0.2385
110.00,0.2426
112.00,0.2459
114.00,0.2476
116.00,0.2511
118.00,0.2539
120.00,0.2608
122.00,0.2676
124.00,0.2677
126.00,0.2677
128.00,0.2677
130.00,0.2677
132.00,0.2677
134.00,0.2677
136.00,0.2677
138.00,0.2677
140.00,0.2677
142.00,0.2677
144.00,0.2677
146.00,0.2677
148.00,0.2677
150.00,0.2677
152.00,0.2677
154.00,0.2677
156.00,0.2677
158.00,0.2677
160.00,0.2677
162.00,0.2691
164.00,0.2802
166.00,0.2937
168.00,0.2948
170.00,0.2960
172.00,0.2962
174.00,0.2962
176.00,0.2962
178.00,0.2962
180.00,0.2962
182.00,0.2962
184.00,0.2962
186.00,0.2962
188.00,0.2962
190.00,0.2962
192.00,0.2962
194.00,0.2962
196.00,0.2962
198.00,0.2962
200.00,0.2962
202.00,0.2962
204.00,0.2962
206.00,0.2962
208.00,0.2962
210.00,0.2962
212.00,0.2962
214.00,0.2962
216.00,0.2962
218.00,0.2962
220.00,0.2962
222.00,0.2962
224.00,0.2962
226.00,0.2962
228.00,0.2962
230.00,0.2962
232.00,0.2962
234.00,0.2962
236.00,0.2962
238.00,0.2962
240.00,0.2962
242.00,0.2962
244.00,0.2962
246.00,0.2962
248.00,0.2962
250.00,0.2962
252.00,0.2962
254.00,0.2962
256.00,0.2962
258.00,0.2962
260.00,0.2962
262.00,0.2962
264.00,0.2962
266.00,0.2962
268.00,0.2962
270.00,0.2962
272.00,0.2962
274.00,0.2962
276.00,0.2962
278.00,0.2962
280.00,0.2962
282.00,0.2962
284.00,0.2962
286.00,0.2962
288.00,0.2962
290.00,0.2962
292.00,0.2962
294.00,0.2962
296.00,0.2962
298.00,0.2962
300.00,0.2962
302.00,0.2962
304.00,0.2962
306.00,0.2962
308.00,0.2962
310.00,0.2962
312.00,0.2962
314.00,0.2962
316.00,0.2962
318.00,0.2962
320.00,0.2962
322.00,0.2962
324.00,0.2962
326.00,0.2962
328.00,0.2962
330.00,0.2962
332.00,0.2962
334.00,0.2962
336.00,0.2962
338.00,0.2962
340.00,0.2962
342.00,0.2962
344.00,0.2962
346.00,0.2962
348.00,0.2962
350.00,0.2962
352.00,0.2962
354.00,0.2962
356.00,0.2962
358.00,0.2962
360.00,0.2962
362.00,0.2962
364.00,0.2962
366.00,0.2962
368.00,0.2962
370.00,0.2962
372.00,0.2962
374.00,0.2962
376.00,0.2962
378.00,0.2962
380.00,0.2962
382.00,0.2962
384.00,0.2962
386.00,0.2962
388.00,0.2962
390.00,0.2962
392.00,0.2962
394.00,0.2962
396.00,0.2962
398.00,0.2962
400.00,0.2962
402.00,0.2962
404.00,0.2962
406.00,0.2962
408.00,0.2962
410.00,0.2962
412.00,0.2962
414.00,0.2962
416.00,0.2962
418.00,0.2962
420.00,0.2962
422.00,0.2962
424.00,0.2962
426.00,0.2962
428.00,0.2962
430.00,0.2962
432.00,0.2962
434.00,0.2962
436.00,0.2962
438.00,0.2962
440.00,0.2962
442.00,0.2962
444.00,0.2962
446.00,0.2962
448.00,0.2962
450.00,0.2962
452.00,0.2962
454.00,0.2962
456.00,0.2962
458.00,0.2962
460.00,0.2962
462.00,0.2962
464.00,0.2962
466.00,0.2962
468.00,0.2962
470.00,0.2962
472.00,0.2962
474.00,0.2962
476.00,0.2962
478.00,0.2962
480.00,0.2962
482.00,0.2962
484.00,0.2962
486.00,0.2962
488.00,0.2962
490.00,0.2962
492.00,0.2962
494.00,0.2962
496.00,0.2962
498.00,0.2962
500.00,0.2962
502.00,0.2962
504.00,0.2962
506.00,0.2962
508.00,0.2962
510.00,0.2962
512.00,0.2962
514.00,0.2962
516.00,0.2962
518.00,0.2962
520.00,0.2962
522.00,0.2962
524.00,0.2962
526.00,0.2962
528.00,0.2962
530.00,0.2962
532.00,0.2962
534.00,0.2962
536.00,0.2962
538.00,0.2962
540.00,0.2962
542.00,0.2962
544.00,0.2962
546.00,0.2962
548.00,0.2962
550.00,0.2962
552.00,0.2962
554.00,0.2962
556.00,0.2962
558.00,0.2962
560.00,0.2962
562.00,0.2962
564.00,0.2962
566.00,0.2962
568.00,0.2962
570.00,0.2962
572.00,0.2962
574.00,0.2962
576.00,0.2962
578.00,0.2962
580.00,0.2962
582.00,0.2962
584.00,0.2962
586.00,0.2962
588.00,0.2962
590.00,0.2962
592.00,0.2962
594.00,0.2962
596.00,0.2962
598.00,0.2962
600.00,0.2962
602.00,0.2962
604.00,0.2962
606.00,0.2962
608.00,0.2962
610.00,0.2962
612.00,0.2962
614.00,0.2962
616.00,0.2962
618.00,0.2962
620.00,0.2962
622.00,0.2962
624.00,0.2962
626.00,0.2962
628.00,0.2962
630.00,0.2962
632.00,0.2962
634.00,0.2962
636.00,0.2962
638.00,0.2962
640.00,0.2962
642.00,0.2962
644.00,0.2962
646.00,0.2962
648.00,0.2962
650.00,0.2962
652.00,0.2962
654.00,0.2962
656.00,0.2962
658.00,0.2962
660.00,0.2962
662.00,0.2962
664.00,0.2962
666.00,0.2962
668.00,0.2962
670.00,0.2962
672.00,0.2962
674.00,0.2962
676.00,0.2962
678.00,0.2962
680.00,0.2962
682.00,0.2962
684.00,0.2962
686.00,0.2962
688.00,0.2962
690.00,0.2962
692.00,0.2962
694.00,0.2962
696.00,0.2962
698.00,0.2962
700.00,0.2962
702.00,0.2962
704.00,0.2962
706.00,0.2962
708.00,0.2962
710.00,0.2962
712.00,0.2962
714.00,0.2962
716.00,0.2962
718.00,0.2962
720.00,0.2962
722.00,0.2962
724.00,0.2962
726.00,0.2962
728.00,0.2962
730.00,0.2962
732.00,0.2962
734.00,0.2962
736.00,0.2962
738.00,0.2962
740.00,0.2962
742.00,0.2962
744.00,0.2962
746.00,0.2962
748.00,0.2962
750.00,0.2962
752.00,0.2962
754.00,0.2962
756.00,0.2962
758.00,0.2962
760.00,0.2962
762.00,0.2962
764.00,0.2962
766.00,0.2962
768.00,0.2962
770.00,0.2962
772.00,0.2962
774.00,0.2962
776.00,0.2962
778.00,0.2962
780.00,0.2962
782.00,0.2962
784.00,0.2962
786.00,0.2962
788.00,0.2962
790.00,0.2962
792.00,0.2962
794.00,0.2962
796.00,0.2962
798.00,0.2962
800.00,0.2962
802.00,0.2962
804.00,0.2962
806.00,0.2962
808.00,0.2962
810.00,0.2962
812.00,0.2962
814.00,0.2962
816.00,0.2962
818.00,0.2962
820.00,0.2962
822.00,0.2962
824.00,0.2962
826.00,0.2962
828.00,0.2962
830.00,0.2962
832.00,0.2962
834.00,0.2962
836.00,0.2962
838.00,0.2962
840.00,0.2962
842.00,0.2962
844.00,0.2962
846.00,0.2962
848.00,0.2962
850.00,0.2962
852.00,0.2962
854.00,0.2962
856.00,0.2962
