t_s,er
1131.06,0.3716
1133.42,0.3716
1135.78,0.3716
1138.14,0.3716
1140.50,0.3716
1142.86,0.3716
1145.23,0.3716
1147.60,0.3716
1149.96,0.3716
1152.33,0.3716
1154.68,0.3716
1157.03,0.3716
1159.40,0.3716
1161.76,0.3716
1164.11,0.3716
1166.47,0.3716
1168.83,0.3716
1171.20,0.3716
1173.55,0.3716
1175.92,0.3716
1178.28,0.3716
1180.63,0.3716
1183.00,0.3716
1185.37,0.3716
1187.73,0.3716
1190.09,0.3716
1192.45,0.3716
1194.81,0.3716
1197.17,0.3716
1199.53,0.3716
1201.89,0.3716
1204.25,0.3716
1206.61,0.3716
1208.98,0.3716
1211.33,0.3716
1213.69,0.3716
1216.05,0.3716
1218.41,0.3716
1220.77,0.3716
1223.13,0.3716
1225.49,0.3716
1227.85,0.3716
1230.21,0.3716
1232.58,0.3716
1234.93,0.3716
1237.29,0.3716
1239.65,0.3716
1242.01,0.3716
1244.38,0.3716
1246.73,0.3716
1249.09,0.3716
1251.45,0.3716
1253.81,0.3716
1256.17,0.3716
1258.55,0.3716
1260.91,0.3716
1263.28,0.3716
1265.63,0.3716
1267.99,0.3716
1270.35,0.3716
1272.71,0.3716
1275.07,0.3716
1277.43,0.3716
1279.79,0.3716
1282.16,0.3716
1284.53,0.3716
1286.88,0.3716
1289.25,0.3716
1291.61,0.3716
1293.97,0.3716
1296.33,0.3716
1298.69,0.3716
1301.05,0.3716
1303.43,0.3716
1305.78,0.3716
1308.14,0.3716
1310.50,0.3716
1312.86,0.3716
1315.22,0.3716
1317.58,0.3716
1319.94,0.3716
1322.30,0.3716
1324.66,0.3716
1327.02,0.3716
1329.38,0.3716
1331.74,0.3716
1334.10,0.3716
1336.46,0.3716
1338.82,0.3716
1341.18,0.3716
1343.54,0.3716
1345.90,0.3716
1348.26,0.3716
1350.65,0.3716
1353.00,0.3716
1355.36,0.3716
1357.72,0.3716
1360.08,0.3716
1362.44,0.3716
1364.80,0.3716
1367.15,0.3716
1369.53,0.3716
1371.90,0.3716
1374.27,0.3716
1376.64,0.3716
1378.99,0.3716
1381.35,0.3716
1383.71,0.3716
1386.07,0.3716
1388.44,0.3716
1390.79,0.3716
1393.15,0.3716
1395.52,0.3716
1397.88,0.3716
1400.25,0.3716
1402.61,0.3716
1404.96,0.3716
1407.32,0.3716
1409.69,0.3716
1412.05,0.3716
1414.41,0.3716
1416.76,0.3716
1419.12,0.3716
