t_s,er
0.00,0.0481
3.48,0.0481
6.97,0.0481
10.46,0.0481
13.95,0.0481
17.44,0.0481
20.93,0.0481
24.42,0.0481
27.91,0.0481
31.40,0.0481
34.89,0.0481
38.38,0.0481
41.87,0.0481
45.36,0.0481
48.85,0.0481
52.34,0.0481
55.85,0.0481
59.33,0.0481
62.83,0.0481
66.31,0.0481
69.81,0.0481
73.30,0.0481
76.78,0.0481
80.27,0.0481
83.76,0.0481
87.26,0.0481
90.74,0.0481
94.23,0.0481
97.73,0.0481
101.22,0.0481
104.70,0.0481
108.20,0.0481
111.68,0.0481
115.17,0.0481
118.67,0.0481
122.17,0.0481
125.65,0.0481
129.16,0.0481
132.65,0.0481
136.12,0.0481
139.61,0.0481
143.11,0.0481
146.61,0.0481
150.11,0.0481
153.60,0.0481
157.09,0.0481
160.59,0.0481
164.07,0.0481
167.56,0.0481
171.05,0.0481
174.58,0.0481
178.07,0.0481
181.58,0.0481
185.07,0.0481
188.57,0.0481
192.05,0.0481
195.54,0.0481
199.03,0.0481
202.52,0.0481
206.01,0.0481
209.50,0.0481
213.02,0.0481
216.50,0.0481
219.99,0.0481
223.48,0.0481
226.97,0.0481
230.46,0.0481
233.95,0.0481
237.44,0.0481
240.93,0.0481
244.45,0.0481
247.94,0.0481
251.43,0.0481
254.91,0.0481
258.40,0.0481
261.89,0.0481
265.38,0.0481
268.88,0.0481
272.36,0.0481
275.87,0.0481
279.36,0.0481
282.85,0.0481
286.34,0.0481
289.84,0.0481
293.33,0.0481
296.82,0.0481
300.31,0.0481
303.79,0.0481
307.30,0.0481
310.79,0.0481
314.28,0.0481
317.77,0.0481
321.26,0.0481
324.75,0.0481
328.27,0.0481
331.76,0.0481
335.25,0.0481
338.75,0.0481
342.24,0.0481
345.74,0.0481
349.22,0.0481
352.71,0.0481
356.20,0.0481
359.69,0.0481
363.18,0.0481
366.67,0.0481
370.16,0.0481
373.65,0.0481
377.14,0.0481
380.64,0.0481
384.13,0.0481
387.62,0.0481
391.11,0.0481
394.59,0.0481
398.08,0.0481
401.57,0.0481
405.07,0.0481
408.55,0.0481
412.04,0.0481
415.53,0.0481
419.02,0.0481
422.52,0.0481
426.00,0.0481
429.49,0.0481
432.98,0.0481
436.48,0.0481
439.99,0.0481
443.46,0.0481
446.95,0.0481
450.45,0.0481
453.97,0.0481
457.46,0.0481
460.95,0.0481
464.45,0.0481
467.94,0.0481
471.43,0.0481
474.92,0.0481
478.41,0.0481
481.90,0.0481
485.39,0.0481
488.88,0.0481
492.40,0.0481
495.90,0.0481
499.39,0.0481
502.88,0.0481
506.37,0.0481
509.86,0.0481
513.35,0.0481
516.88,0.0481
520.37,0.0481
523.87,0.0481
527.35,0.0481
530.85,0.0481
534.35,0.0481
537.83,0.0481
541.33,0.0481
544.81,0.0481
548.32,0.0481
551.79,0.0481
555.28,0.0481
558.77,0.0481
562.26,0.0481
565.75,0.0481
569.25,0.0481
572.73,0.0481
576.22,0.0481
579.71,0.0481
583.20,0.0481
586.70,0.0481
590.19,0.0481
593.67,0.0481
597.16,0.0481
600.66,0.0481
604.14,0.0481
607.64,0.0481
611.13,0.0481
614.62,0.0481
618.12,0.0481
621.61,0.0481
625.10,0.0481
628.60,0.0481
632.08,0.0481
635.57,0.0481
639.06,0.0481
642.56,0.0481
646.05,0.0481
649.53,0.0481
653.05,0.0481
656.53,0.0481
660.02,0.0481
663.51,0.0481
667.00,0.0481
670.49,0.0481
673.98,0.0481
677.47,0.0481
680.96,0.0481
684.48,0.0481
687.97,0.0481
691.46,0.0481
694.95,0.0481
698.44,0.0481
701.93,0.0481
705.43,0.0481
708.91,0.0481
712.42,0.0481
715.90,0.0481
719.40,0.0481
722.88,0.0481
726.37,0.0481
729.87,0.0481
733.36,0.0481
736.84,0.0481
740.33,0.0481
743.83,0.0481
747.33,0.0481
750.82,0.0481
754.31,0.0481
757.81,0.0481
761.32,0.0481
764.81,0.0481
768.30,0.0481
771.79,0.0481
775.31,0.0481
778.78,0.0481
782.28,0.0481
785.76,0.0481
789.25,0.0481
792.74,0.0481
796.23,0.0481
799.72,0.0481
803.21,0.0481
806.71,0.0481
810.21,0.0481
813.70,0.0481
817.18,0.0481
820.68,0.0481
824.17,0.0481
827.65,0.0481
831.15,0.0481
834.64,0.0481
838.14,0.0481
841.63,0.0481
845.12,0.0481
848.61,0.0481
852.10,0.0481
855.59,0.0481
859.08,0.0481
862.58,0.0481
866.06,0.0481
869.55,0.0481
873.04,0.0481
876.53,0.0481
880.02,0.0481
883.51,0.0481
887.00,0.0481
890.49,0.0481
893.98,0.0481
897.47,0.0481
900.96,0.0481
904.45,0.0481
907.94,0.0481
911.43,0.0481
914.92,0.0481
918.41,0.0481
921.90,0.0481
925.39,0.0481
928.88,0.0481
932.37,0.0481
935.86,0.0481
939.35,0.0481
942.84,0.0481
946.33,0.0481
949.82,0.0481
953.31,0.0481
956.80,0.0481
960.29,0.0481
963.79,0.0481
967.30,0.0481
970.77,0.0481
974.27,0.0481
977.75,0.0481
981.24,0.0481
984.73,0.0481
988.23,0.0481
991.71,0.0481
995.21,0.0481
998.69,0.0481
1002.18,0.0481
1005.67,0.0481
1009.16,0.0481
1012.67,0.0481
1016.17,0.0481
1019.66,0.0481
1023.15,0.0481
1026.64,0.0481
1030.13,0.0481
1033.64,0.0481
1037.11,0.0481
1040.60,0.0481
1044.09,0.0481
1047.58,0.0481
1051.07,0.0481
1054.56,0.0481
1058.05,0.0481
1061.54,0.0481
1065.03,0.0481
1068.52,0.0481
1072.01,0.0481
1075.50,0.0481
1078.99,0.0481
1082.48,0.0481
1085.97,0.0481
1089.49,0.0481
1092.98,0.0481
1096.46,0.0481
1099.96,0.0481
1103.45,0.0481
1106.94,0.0481
1110.43,0.0481
1113.91,0.0481
1117.40,0.0481
1120.90,0.0481
1124.38,0.0481
1127.88,0.0481
1131.37,0.0481
1134.85,0.0481
1138.34,0.0481
1141.83,0.0481
1145.32,0.0481
1148.81,0.0481
1152.31,0.0481
1155.80,0.0481
1159.28,0.0481
1162.78,0.0481
1166.27,0.0481
1169.76,0.0481
1173.24,0.0481
1176.73,0.0481
1180.23,0.0481
1183.71,0.0481
1187.20,0.0481
1190.69,0.0481
1194.18,0.0481
1197.67,0.0481
1201.17,0.0481
1204.66,0.0481
1208.14,0.0481
1211.63,0.0481
1215.12,0.0481
1218.61,0.0481
1222.10,0.0481
1225.59,0.0481
1229.08,0.0481
1232.57,0.0481
1236.07,0.0481
1239.56,0.0481
1243.05,0.0481
1246.53,0.0481
1250.02,0.0481
1253.52,0.0481
1257.01,0.0481
1260.49,0.0481
1263.98,0.0481
1267.48,0.0481
1270.96,0.0481
1274.45,0.0481
1277.95,0.0481
1281.43,0.0481
1284.92,0.0481
1288.41,0.0481
1291.91,0.0481
1295.39,0.0481
1298.89,0.0481
1302.38,0.0481
1305.87,0.0481
1309.35,0.0481
1312.85,0.0481
1316.33,0.0481
1319.82,0.0481
1323.32,0.0481
1326.81,0.0481
1330.30,0.0481
1333.79,0.0481
1337.30,0.0481
1340.78,0.0481
1344.26,0.0481
1347.75,0.0481
1351.25,0.0481
1354.73,0.0481
1358.23,0.0481
1361.71,0.0481
1365.21,0.0481
1368.71,0.0481
1372.20,0.0481
1375.69,0.0481
1379.19,0.0481
1382.67,0.0481
1386.16,0.0481
1389.65,0.0481
1393.15,0.0481
1396.63,0.0481
1400.13,0.0481
1403.62,0.0481
1407.11,0.0481
1410.61,0.0481
1414.09,0.0481
1417.58,0.0481
1421.08,0.0481
1424.56,0.0481
1428.05,0.0481
1431.54,0.0481
1435.03,0.0481
1438.52,0.0481
1442.03,0.0481
1445.51,0.0481
1449.00,0.0481
1452.49,0.0481
1455.99,0.0481
1459.47,0.0481
1462.96,0.0481
1466.46,0.0481
1469.95,0.0481
1473.44,0.0481
1476.92,0.0481
1480.41,0.0481
1483.90,0.0481
1487.39,0.0481
1490.89,0.0481
1494.37,0.0481
1497.87,0.0481
1501.36,0.0481
1504.85,0.0481
1508.33,0.0481
1511.83,0.0481
1515.31,0.0481
1518.82,0.0481
1522.31,0.0481
1525.80,0.0481
1529.29,0.0481
1532.78,0.0481
1536.28,0.0481
1539.78,0.0481
1543.26,0.0481
1546.75,0.0481
1550.24,0.0481
1553.74,0.0481
1557.23,0.0481
1560.71,0.0481
1564.20,0.0481
1567.70,0.0481
1571.18,0.0481
1574.68,0.0481
1578.17,0.0481
1581.65,0.0481
1585.15,0.0481
1588.63,0.0481
1592.13,0.0481
1595.61,0.0481
1599.11,0.0481
1602.60,0.0481
1606.08,0.0481
1609.58,0.0481
1613.06,0.0481
1616.55,0.0481
1620.04,0.0481
1623.53,0.0481
1627.03,0.0481
1630.51,0.0481
1634.02,0.0481
1637.51,0.0481
1641.00,0.0481
1644.49,0.0481
1647.98,0.0481
1651.48,0.0481
1654.96,0.0481
1658.45,0.0481
1661.94,0.0481
1665.43,0.0481
1668.92,0.0481
1672.41,0.0481
1675.90,0.0481
1679.40,0.0481
1682.88,0.0481
1686.37,0.0481
1689.86,0.0481
1693.35,0.0481
1696.84,0.0481
1700.33,0.0481
1703.82,0.0481
1707.31,0.0481
1710.80,0.0481
1714.30,0.0481
1717.79,0.0481
1721.27,0.0481
1724.76,0.0481
1728.25,0.0481
1731.74,0.0481
1735.23,0.0481
1738.72,0.0481
