t_s,er
821.83,0.9961
825.32,0.9961
828.81,0.9961
832.30,0.9961
835.80,0.9961
839.28,0.9961
842.77,0.9961
846.26,0.9961
849.75,0.9961
853.29,0.9961
856.79,0.9961
860.27,0.9961
863.76,0.9961
867.25,0.9961
870.74,0.9961
874.23,0.9961
877.72,0.9961
881.27,0.9961
884.76,0.9961
888.25,0.9961
891.74,0.9961
895.23,0.9961
898.72,0.9961
902.21,0.9961
905.80,0.9961
909.29,0.9961
912.78,0.9961
916.27,0.9961
919.77,0.9961
923.25,0.9961
926.74,0.9961
930.27,0.9961
933.75,0.9961
937.24,0.9961
940.73,0.9961
944.22,0.9961
947.71,0.9961
951.20,0.9961
954.69,0.9961
958.18,0.9961
961.67,0.9961
965.17,0.9961
968.65,0.9961
972.15,0.9961
975.63,0.9961
979.12,0.9961
982.61,0.9961
986.10,0.9961
989.59,0.9961
993.08,0.9961
996.57,0.9961
1000.06,0.9961
1003.55,0.9961
1007.06,0.9961
1010.55,0.9961
1014.04,0.9961
1017.53,0.9961
1021.02,0.9961
1024.52,0.9961
1028.00,0.9961
1031.49,0.9961
1034.98,0.9961
1038.47,0.9961
1041.96,0.9961
1045.49,0.9961
1048.99,0.9961
1052.47,0.9961
1055.96,0.9961
1059.46,0.9961
1062.94,0.9961
1066.44,0.9961
1069.92,0.9961
1073.41,0.9961
1076.90,0.9961
1080.39,0.9961
1083.90,0.9961
1087.39,0.9961
1090.88,0.9961
1094.37,0.9961
1097.86,0.9961
1101.35,0.9961
1104.84,0.9961
1108.33,0.9961
1111.83,0.9961
1115.31,0.9961
1118.80,0.9961
1122.29,0.9961
1125.78,0.9961
1129.28,0.9961
1132.76,0.9961
1136.27,0.9961
1139.76,0.9961
1143.25,0.9961
1146.74,0.9961
1150.23,0.9961
1153.73,0.9961
1157.21,0.9961
1160.72,0.9961
1164.21,0.9961
1167.70,0.9961
1171.20,0.9961
1174.68,0.9961
1178.17,0.9961
1181.66,0.9961
1185.21,0.9961
1188.70,0.9961
1192.20,0.9961
1195.68,0.9961
1199.17,0.9961
1202.66,0.9961
1206.15,0.9961
1209.64,0.9961
1213.13,0.9961
1216.62,0.9961
1220.11,0.9961
1223.60,0.9961
1227.10,0.9961
1230.58,0.9961
1234.07,0.9961
1237.58,0.9961
1241.07,0.9961
1244.56,0.9961
1248.05,0.9961
1251.54,0.9961
1255.03,0.9961
1258.52,0.9961
1262.02,0.9961
1265.50,0.9961
1268.99,0.9961
1272.48,0.9961
1275.97,0.9961
1279.46,0.9961
1282.95,0.9961
1286.46,0.9961
1289.95,0.9961
1293.45,0.9961
1296.93,0.9961
1300.42,0.9961
1303.91,0.9961
1307.40,0.9961
1310.89,0.9961
1314.38,0.9961
1317.87,0.9961
1321.36,0.9961
1324.85,0.9961
1328.35,0.9961
1331.83,0.9961
1335.32,0.9961
1338.83,0.9961
1342.32,0.9961
1345.81,0.9961
1349.30,0.9961
1352.79,0.9961
1356.28,0.9961
1359.77,0.9961
1363.33,0.9961
1366.82,0.9961
1370.32,0.9961
1373.80,0.9961
1377.29,0.9961
1380.78,0.9961
1384.27,0.9961
1387.77,0.9961
1391.28,0.9961
1394.77,0.9961
1398.26,0.9961
1401.75,0.9961
1405.24,0.9961
1408.73,0.9961
1412.22,0.9961
1415.81,0.9961
1419.30,0.9961
1422.79,0.9961
1426.29,0.9961
1429.77,0.9961
1433.26,0.9961
1436.75,0.9961
1440.28,0.9961
1443.75,0.9961
1447.24,0.9961
1450.73,0.9961
1454.22,0.9961
1457.71,0.9961
1461.20,0.9961
1464.69,0.9961
1468.20,0.9961
1471.69,0.9961
1475.18,0.9961
1478.67,0.9961
1482.16,0.9961
1485.65,0.9961
1489.14,0.9961
1492.63,0.9961
1496.12,0.9961
1499.61,0.9961
1503.10,0.9961
1506.59,0.9961
1510.08,0.9961
1513.57,0.9961
1517.06,0.9961
1520.55,0.9961
1524.04,0.9961
1527.53,0.9961
1531.02,0.9961
1534.51,0.9961
1538.00,0.9961
1541.49,0.9961
1544.98,0.9961
1548.47,0.9961
1551.96,0.9961
1555.45,0.9961
1558.94,0.9961
1562.43,0.9961
1565.94,0.9961
1569.43,0.9961
1572.92,0.9961
1576.41,0.9961
1579.90,0.9961
1583.39,0.9961
1586.88,0.9961
1590.37,0.9961
1593.88,0.9961
1597.37,0.9961
1600.86,0.9961
1604.35,0.9961
1607.84,0.9961
1611.34,0.9961
1614.82,0.9961
1618.32,0.9961
1621.80,0.9961
1625.29,0.9961
1628.78,0.9961
1632.27,0.9961
1635.76,0.9961
1639.25,0.9961
1642.74,0.9961
1646.24,0.9961
1649.72,0.9961
1653.21,0.9961
1656.70,0.9961
1660.19,0.9961
1663.68,0.9961
1667.17,0.9961
1670.72,0.9961
1674.21,0.9961
1677.70,0.9961
1681.19,0.9961
1684.68,0.9961
1688.17,0.9961
1691.66,0.9961
1695.17,0.9961
1698.66,0.9961
1702.15,0.9961
1705.64,0.9961
1709.13,0.9961
1712.62,0.9961
1716.11,0.9961
1719.60,0.9961
1723.09,0.9961
1726.58,0.9961
1730.07,0.9961
1733.56,0.9961
1737.05,0.9961
1740.54,0.9961
1744.03,0.9961
1747.59,0.9961
1751.08,0.9961
1754.57,0.9961
1758.06,0.9961
1761.55,0.9961
1765.04,0.9961
1768.53,0.9961
1772.05,0.9961
1775.53,0.9961
1779.02,0.9961
1782.51,0.9961
1786.00,0.9961
1789.49,0.9961
1792.98,0.9961
1796.47,0.9961
1799.96,0.9961
1803.45,0.9961
1806.95,0.9961
1810.43,0.9961
1813.92,0.9961
1817.41,0.9961
1820.92,0.9961
1824.42,0.9961
1827.90,0.9961
1831.39,0.9961
1834.88,0.9961
1838.37,0.9961
1841.87,0.9961
1845.35,0.9961
1848.87,0.9961
1852.35,0.9961
1855.84,0.9961
1859.33,0.9961
1862.82,0.9961
1866.31,0.9961
1869.80,0.9961
1873.31,0.9961
1876.80,0.9961
1880.29,0.9961
1883.78,0.9961
1887.27,0.9961
1890.76,0.9961
1894.25,0.9961
1897.74,0.9961
1901.23,0.9961
1904.72,0.9961
1908.22,0.9961
1911.70,0.9961
1915.19,0.9961
1918.68,0.9961
1922.17,0.9961
1925.66,0.9961
1929.15,0.9961
1932.65,0.9961
1936.13,0.9961
1939.62,0.9961
1943.11,0.9961
1946.60,0.9961
1950.11,0.9961
1953.60,0.9961
1957.09,0.9961
1960.58,0.9961
1964.07,0.9961
1967.56,0.9961
1971.05,0.9961
1974.55,0.9961
1978.03,0.9961
1981.52,0.9961
1985.01,0.9961
1988.50,0.9961
1991.99,0.9961
1995.48,0.9961
1998.99,0.9961
2002.48,0.9961
2005.97,0.9961
2009.47,0.9961
2012.95,0.9961
2016.44,0.9961
2019.93,0.9961
2023.42,0.9961
2026.91,0.9961
2030.40,0.9961
2033.89,0.9961
2037.38,0.9961
2040.87,0.9961
2044.36,0.9961
2047.85,0.9961
2051.34,0.9961
2054.83,0.9961
2058.32,0.9961
2061.81,0.9961
2065.30,0.9961
2068.79,0.9961
2072.28,0.9961
2075.79,0.9961
2079.28,0.9961
2082.77,0.9961
2086.27,0.9961
2089.75,0.9961
2093.24,0.9961
2096.73,0.9961
2100.24,0.9961
