t_s,er
0.00,0.0907
0.72,0.0914
1.44,0.0932
2.16,0.0968
2.88,0.1020
3.60,0.1048
4.32,0.1076
5.04,0.1126
5.76,0.1150
6.48,0.1159
7.20,0.1165
7.92,0.1179
8.64,0.1202
9.36,0.1209
10.08,0.1209
10.80,0.1209
11.52,0.1209
12.24,0.1209
12.96,0.1209
13.68,0.1213
14.40,0.1229
15.12,0.1246
15.84,0.1279
16.56,0.1314
17.28,0.1345
18.00,0.1368
18.72,0.1385
19.44,0.1399
20.16,0.1408
20.88,0.1419
21.60,0.1430
22.32,0.1441
23.04,0.1459
23.76,0.1486
24.48,0.1499
25.20,0.1499
25.92,0.1499
26.64,0.1499
27.36,0.1499
28.08,0.1499
28.80,0.1499
29.52,0.1499
30.24,0.1499
30.96,0.1499
31.68,0.1499
32.40,0.1499
33.12,0.1499
33.84,0.1499
34.56,0.1499
35.28,0.1499
36.00,0.1499
36.72,0.1499
37.44,0.1499
38.16,0.1499
38.88,0.1499
39.60,0.1499
40.32,0.1499
41.04,0.1499
41.76,0.1499
42.48,0.1499
43.20,0.1499
43.92,0.1499
44.64,0.1499
45.36,0.1499
46.08,0.1499
46.80,0.1499
47.52,0.1499
48.24,0.1499
48.96,0.1499
49.68,0.1499
50.40,0.1499
51.12,0.1499
51.84,0.1499
52.56,0.1499
53.28,0.1499
54.00,0.1499
54.72,0.1499
55.44,0.1499
56.16,0.1499
56.88,0.1499
57.60,0.1499
58.32,0.1499
59.04,0.1499
59.76,0.1499
60.48,0.1499
61.20,0.1499
61.92,0.1499
62.64,0.1499
63.36,0.1499
64.08,0.1499
64.80,0.1499
65.52,0.1499
66.24,0.1499
66.96,0.1499
67.68,0.1499
68.40,0.1499
69.12,0.1499
69.84,0.1499
70.56,0.1499
71.28,0.1499
72.00,0.1499
72.72,0.1499
73.44,0.1499
74.16,0.1499
74.88,0.1499
75.60,0.1499
76.32,0.1499
77.04,0.1499
77.76,0.1499
78.48,0.1499
79.20,0.1499
79.92,0.1499
80.64,0.1499
81.36,0.1499
82.08,0.1499
82.80,0.1499
83.52,0.1499
84.24,0.1499
84.96,0.1499
85.68,0.1499
86.40,0.1499
87.12,0.1499
87.84,0.1499
88.56,0.1499
89.28,0.1499
90.00,0.1499
90.72,0.1499
91.44,0.1499
92.16,0.1499
92.88,0.1499
93.60,0.1499
94.32,0.1499
95.04,0.1499
95.76,0.1499
96.48,0.1499
97.20,0.1499
97.92,0.1499
98.64,0.1499
99.36,0.1499
100.08,0.1499
100.80,0.1499
101.52,0.1499
102.24,0.1499
102.96,0.1499
103.68,0.1499
104.40,0.1499
105.12,0.1499
105.84,0.1499
106.56,0.1499
107.28,0.1499
108.00,0.1499
108.72,0.1499
